행정동_코드,행정동,기준_년분기_코드,연도,분기,연도분기,상권티어,상권유형,FB카페_매출금액,FB식사_매출금액,주류유흥_매출금액,라이프스타일_매출금액,기타_매출금액,FB카페_매출건수,FB식사_매출건수,주류유흥_매출건수,라이프스타일_매출건수,기타_매출건수,총_매출금액,총_매출건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_금액,여성_매출_금액,남성_매출_건수,여성_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수
11215840,자양3동,20231,2023,1,2023Q1,② 라이징스타,기존 강세,3538077620,9250656612,310416017,10541324368,21086464441,397173,333992,8621,561607,561453,44726939058,1862846,6070781422,5895458796,5679639381,5823517960,8129661501,7635981391,5491898607,257473,255947,256378,250078,283745,307855,251370,926168246,4112202003,8746694516,10894291111,16665352138,3382231044,33576,164582,409278,473191,612399,169820,19024378820,23028442821,833053,974673,481247976,8042524899,10993874052,10531684990,7558963195,4444526542,49374,419078,447425,390069,304396,197381,31599059060,13127879998,1303621,559225
11215840,자양3동,20232,2023,2,2023Q2,② 라이징스타,기존 강세,3700877093,9740875544,376785658,9107626997,24039734600,436990,352078,9045,821962,704197,46965899892,2324272,6638776491,6127151916,5705212625,6217703746,8144719034,8182800628,5949535452,332561,299268,294134,299961,342858,414810,340680,726895068,4341289528,9719653025,10889637045,17271226774,4017198452,52801,220202,482214,549951,772148,246956,19970409732,24258789580,1060336,1208814,554357215,7703544669,9595928979,13075976517,7979234885,5320157050,75952,539841,556678,505005,357466,234204,32833563812,14132336080,1568782,755490
11215840,자양3동,20233,2023,3,2023Q3,② 라이징스타,기존 강세,3877190524,9294865203,289041492,7290996943,21948261932,457978,345554,7372,660726,597723,42700356094,2069353,6308395006,6478900500,5240720016,5916007046,5953413379,7250611018,5552309129,292053,262844,266641,276219,300707,386834,284055,1368170272,2625574287,9726113092,9877390904,15619618593,3483488946,50285,201544,446022,478037,670653,222812,16521198020,23506673536,934396,1074831,408882240,5931991530,9365014682,11492182291,8102579071,4727221736,56553,433565,489586,466068,341477,221984,29897435947,12802920147,1398464,670889
11215840,자양3동,20234,2023,4,2023Q4,② 라이징스타,기존 강세,4088391600,10055387630,275790411,10331161703,26291978778,455706,346653,7291,593774,596537,51042710122,1999961,6373872888,6170760340,5971117122,6550772406,7273591554,7455824843,11246770969,284550,264555,251551,261532,307553,333556,296664,393558815,3568375649,15257870286,11511801686,17131975467,3179128219,33727,191909,454131,512695,643595,163904,17770035615,30109883838,899023,1042167,604086633,8249086147,13218575150,10954395469,7763376709,7090399346,59407,433252,471836,435150,321720,219835,32340114310,18702595812,1369741,630220
11215840,자양3동,20241,2024,1,2024Q1,② 라이징스타,기존 강세,4170564183,9622081583,161314724,8398494559,22446581862,462255,343405,4781,490783,520678,44799036911,1821902,6368604688,5543922811,6037463553,6342683169,6513142948,7358536987,6634682755,252990,240932,242295,248450,264003,317765,255467,297445430,3077394863,10481391751,11519003202,15760933243,3662868422,27582,170538,415843,477057,588435,142447,17257865012,24830267697,812469,952637,318775050,6281839081,8645691382,13194014292,7658696784,5989116122,33507,346838,438618,406235,311137,228768,30805817169,13993219742,1248670,573232
11215840,자양3동,20242,2024,2,2024Q2,② 라이징스타,기존 강세,4138147596,9968249607,176188403,13986592209,21290418758,486460,342455,5606,940666,566359,49559596573,2341546,6759117738,6646641267,6471499469,7041070829,7757072524,8222137404,6662057342,296583,303740,309522,319309,352036,414760,345596,483493171,3211893117,10639016946,12584209145,18698798022,3942186172,46635,209285,489134,582051,786222,228219,19896509876,27046048467,1028608,1254209,500524125,8629961389,10267864054,12682939554,8378670132,6482599081,62433,530799,556895,484064,372024,276598,34675401827,14884194746,1581190,760356
11215840,자양3동,20243,2024,3,2024Q3,② 라이징스타,기존 강세,4063333358,9006281120,209708389,10093840916,19400894130,482893,323915,4784,773343,539548,42774057913,2124483,6985352363,5382757728,5986602569,5795412862,6627355832,7001048645,4995527914,312121,264555,281414,276431,313955,375882,300125,567760728,3282362593,9933253263,10418184036,15062083071,3510414222,55361,209074,452849,500321,689396,217482,17672345174,22509916768,948852,1115921,413015987,6352421287,8361477901,11863116090,7876953094,5315277618,47156,430646,498708,455048,361892,271335,30777481354,11996576559,1448476,676007
11215840,자양3동,20244,2024,4,2024Q4,② 라이징스타,기존 강세,4510869676,9840884166,175937263,9567422364,20132230765,557355,316441,3652,638064,533716,44227344234,2049228,6373864530,6585215679,5919488941,5828131170,7335875232,7292644204,4892124478,271413,293173,274914,276466,305607,356559,271096,799841045,3230458959,10500475055,11108073415,15310915760,3277580000,40326,221974,468574,515490,634614,168250,17591774605,23469215251,912546,1075273,535034143,6414480127,8456213158,11740119328,7796745252,6118397849,55286,397788,479527,448855,348408,257969,32042575552,12184768682,1421573,627655
11215847,자양4동,20201,2020,1,2020Q1,⑤ 성숙·정체,기존 강세,864889927,9562998969,978179704,6205280461,18460353966,107841,396396,14453,502470,720180,36071703027,1741340,5354773132,4757539573,4634680280,5187499360,5603016955,6592275202,3941918525,244419,239979,244927,250698,261215,284195,215907,2156907643,4993869948,5579863135,6956219937,12073920195,4310922169,90357,167579,311065,367925,582881,221533,17680884956,17386281815,915272,808689,438965312,9096782361,9165869501,6446136253,5738151223,4181362619,31521,613718,368822,264244,272198,173456,25537509300,10534193727,1241238,500102
11215847,자양4동,20202,2020,2,2020Q2,⑤ 성숙·정체,기존 강세,890472498,10023397967,1061584043,7186665921,16070924174,118146,411318,14101,584661,768279,35233044603,1896505,4767960003,4986585049,4477494350,4759827437,5270665384,6462852296,4507660084,264123,257852,258886,265635,280635,327199,242175,1996313307,2325242891,5967137971,7671717547,12573902610,4698730277,96430,182871,338730,390841,639612,248021,18002096534,16152117178,1015038,865704,413245667,9724727965,7410644180,5731595844,6500034670,4373965386,33626,676828,390009,282598,306466,191205,24262532223,10970512380,1327131,569374
11215847,자양4동,20203,2020,3,2020Q3,⑤ 성숙·정체,기존 강세,818973268,9558222812,794504549,6701251980,14867038342,109297,400885,11230,618244,680794,32739990951,1820450,4400438385,4748715800,5028961405,4390029418,4972247680,5455906502,3743691761,246353,264949,268345,252150,278903,286214,223536,1373418287,2635766035,6019724433,7014033818,11623339693,4073708685,88681,194945,327309,366599,606468,236448,15882694852,15533670811,981988,821662,482101533,9424193300,6341853706,5244332200,6037207905,3886677022,38691,654276,358146,270008,294270,188237,23540392688,9199598263,1310700,509750
11215847,자양4동,20204,2020,4,2020Q4,⑤ 성숙·정체,기존 강세,725139955,9188443569,718288735,6720762763,13512599411,89385,384243,10774,574802,619220,30865234433,1678424,4585792635,4502509867,3876264579,4556626845,4626513132,5182633395,3534893980,240727,233911,229428,252619,249272,267138,205329,1081796106,2232891983,5914364102,7200292190,10976202398,3459687654,77730,174344,314169,344795,570364,197022,15256016591,14313728036,913010,746513,492109936,8694201413,5689377377,4937744555,5798643456,3957667887,42623,577090,331375,250173,285905,172350,22147707058,8717527375,1205957,472467
11215847,자양4동,20211,2021,1,2021Q1,⑤ 성숙·정체,기존 강세,752048887,10404158645,1298315985,5738693977,14201587477,90611,411304,77021,474319,592150,32394804971,1645405,4376743203,4550004600,4790206083,4104482509,4728492296,5703798971,4141077309,228564,230605,239891,216921,239670,272493,217261,328545025,2007480679,6246562712,7986836596,12759641504,3065738455,36862,150110,329949,377708,583649,167127,15798380078,15129022577,876417,747920,334251287,8187107463,6322540902,5119800895,6261138592,4702446219,29786,530601,343505,236904,284738,198753,22549928691,9844876280,1155651,489754
11215847,자양4동,20212,2021,2,2021Q2,⑤ 성숙·정체,기존 강세,984213255,12467338129,1638434007,7265044466,16070369979,119762,489982,108009,574885,645178,38425399836,1937816,5434234319,5242518266,5187345297,5017575705,6002920854,6808221287,4732584108,264399,260726,274861,267958,294883,321856,253133,450118229,2319331828,7119114755,8868711583,15005506814,4662616627,52802,178612,378777,414536,675791,237298,18244996274,18624636479,1018375,894750,471710882,10514306823,7395682770,6147272830,7140892319,5199767126,42740,663883,399478,272426,317263,217305,26884594441,11540805395,1362827,574989
11215847,자양4동,20213,2021,3,2021Q3,⑤ 성숙·정체,기존 강세,948203812,10812026936,1291606255,6328999995,16649045640,130184,431039,94120,579943,676721,36029882638,1912007,4929449227,4881646392,5034570353,5232329500,5504289960,6195907449,4251689757,275177,248613,262175,288422,289246,309631,238743,397470051,2816798866,7479708307,8614870441,13388185089,3332849884,44614,207767,394836,417207,652457,195126,17003911540,17261892218,1024330,860398,446664786,9581706549,6598122775,5713642102,6712646898,5213020643,44079,631017,375073,285157,318836,230544,25582285432,10447597206,1363633,548374
11215847,자양4동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,975917757,13572212495,1984787654,7581713850,16099957001,129896,496114,98250,565044,635845,40214588757,1925149,5394772970,5249274810,5410023716,5369060784,6684173659,7366769811,4740513007,261583,256122,259343,271081,313990,319732,243298,940545125,2293922571,7806203305,8869340639,15596041126,4708535991,56050,184589,394624,417377,660744,211765,19339564545,18774818214,1021600,872092,636508775,10764092065,7695319005,6195429880,7558097386,5264833357,54042,668488,370191,275606,314169,211173,28107305939,12107282818,1362119,563030
11215847,자양4동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,909070152,10937287744,1313033160,6091748720,17555211989,115851,396972,58378,516054,702208,36806351765,1789463,5316552026,4972754863,4919601826,5100644597,5445739547,6660796779,4390262127,265511,244190,246466,258678,258720,291480,224418,471204930,2349832786,7208432463,8926995900,14353473884,3496411802,38272,184138,377151,402979,611607,175316,17578160313,17232202624,951384,810881,350998791,8893081811,7156954185,5731545128,7274301217,5403481827,25985,552029,369466,259718,320367,234687,25755292859,11051058906,1273565,515898
11215847,자양4동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,1185130302,15770806114,2437614981,8148214380,17456603740,156795,517111,90523,698327,698658,44998369517,2161414,5996262784,5762676530,6127200093,5802261708,6829218313,8784481620,5696268469,299037,296464,294380,294087,328034,372530,276882,1740025807,3028223925,8216119350,9190533777,16450374769,6373091889,91438,230927,420137,427148,714088,277676,22104735736,20643844630,1165212,966606,497603417,11582757112,9015646821,6949570002,8505801987,6197201043,38410,712980,453628,314637,352160,259995,30517619428,14480750089,1512002,649412
11215847,자양4동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,1247640137,15316921004,2747661763,6829580501,17651546438,159508,507869,105784,681478,725336,43793349843,2179975,5909335004,5733443360,6307936111,5878384100,7287130647,7460193458,5216927163,295053,300259,296230,311824,358283,346969,271357,2095024044,3015489617,8363912746,8334003298,15727766943,6257153195,105276,238253,429204,423048,705390,278804,21824120676,19458739249,1190211,957752,502543403,11057906947,8611407172,7011131021,8316396952,5783474432,40407,732124,442328,315715,355229,262164,31116229222,12677120621,1561649,618326
11215847,자양4동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,1273299927,16077756311,2642583325,7920786599,16654804503,153611,521961,110831,649151,703582,44569230665,2139136,5936301636,5821301170,5916805901,6028052454,7075592023,8425845739,5365331742,293662,291394,288694,301010,326440,375808,262128,2040916788,2650764235,8601630566,9520191472,15561059279,6194668325,100388,217073,415251,436193,700863,269368,21789564037,19960181123,1144969,962884,712549224,11431244433,8440357481,6769271825,8476332024,5919990183,49894,720514,431343,308212,347387,250488,30778053184,13791177481,1501200,637936
11215847,자양4동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,1187032931,15274916155,2450274323,8373351860,16681532497,139542,491161,90737,721635,690482,43967107766,2133557,5693255113,6345273851,5824234655,5899783902,7203250385,7811359858,5189950002,297408,295538,295827,300107,334186,346761,263730,1824511723,2895060145,7913639433,9960834456,15491176193,5881885816,88341,202720,409643,456235,712186,264432,21429605097,19605839493,1128413,972936,480205880,10261966730,9136097106,6572337477,8063916094,6520921304,40811,658513,467816,302988,349986,281222,30965797906,13001309860,1523066,610491
11215847,자양4동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,1251377799,15816965787,2619794955,11834263063,16738119135,166634,496219,112493,1075060,661088,48260520739,2511494,6526895371,6262377715,6342703686,6317174706,7693213744,9041258844,6076896673,359831,330428,328697,337123,385064,426341,344010,2060226320,3121851403,8582080969,9821573150,17704766885,6970022012,112973,246164,456778,501207,853496,340876,22879881056,22463837705,1301785,1175836,724175385,12184782888,9746420803,7604026270,8257771058,6826542349,68084,844427,532683,350034,381028,301356,33142365222,15118155517,1741143,770351
11215847,자양4동,20233,2023,3,2023Q3,⑤ 성숙·정체,기존 강세,1252108873,14718325356,2476355526,9470497946,16099870853,162357,449071,95454,858823,672822,44017158554,2238527,5809140933,5675797099,5840818426,5979336919,6541197326,8653106582,5517761269,313727,287436,294588,314697,330587,410255,287237,2048462085,3069647623,8208776646,8470478356,16041066139,6178727705,107488,234006,412036,421774,749308,313915,21495189188,19454342793,1179437,1026103,616736154,9857316135,8752128853,6747986104,8234982617,6740165230,56215,677956,485589,335389,362991,287376,29846290703,14170867851,1541035,697492
11215847,자양4동,20234,2023,4,2023Q4,⑤ 성숙·정체,기존 강세,1335965480,16567160935,2671550278,8760660038,16309155558,160400,580724,75934,667762,698974,45644492289,2183794,6243440999,6018264070,5581809218,6021610364,7280690192,8206826727,6291850719,298108,299726,281128,295176,333248,372234,304174,1852529620,3059813250,8509041838,9731712689,16160955000,6330439892,81138,202214,422622,470212,729694,277914,21882175229,20585668575,1086059,1061353,828468941,10522608101,8433568201,6853827971,8933613132,6895696260,69519,671302,436019,320666,359023,290883,31145814843,14498677446,1507386,676408
11215847,자양4동,20241,2024,1,2024Q1,⑤ 성숙·정체,기존 강세,1312963065,15651527571,2290025432,8497695671,17358596292,150439,520536,58641,599084,676759,45110808031,2005459,5485078211,5850424420,6167371477,6823421818,6999922377,8128597690,5655992038,268957,268041,271241,287459,306215,349056,254490,1694094816,2825430089,8702428403,9844317838,15710228544,6334308341,73868,194211,394051,440735,662205,240389,21016132246,20637052017,1007948,963752,479460519,9123767981,9134478865,6885342827,8616974885,7413159167,41813,556880,428507,294200,340709,309589,31326218303,13784589728,1401913,603546
11215847,자양4동,20242,2024,2,2024Q2,⑤ 성숙·정체,기존 강세,1407681253,15943750523,2255769220,11297442381,16403243792,183921,545208,58050,943447,654315,47307887169,2384941,6275582272,6389326550,6239692856,6244081904,7576482440,8659492382,5923228765,322819,322549,320716,327739,370352,405356,315410,1924340100,3235727560,8583032907,9385002328,17767187196,6412597078,96536,230159,447452,477785,817997,315012,22098836930,21875434241,1190810,1159831,584190560,10522263226,9765472864,6873234900,8508703044,7720406567,55079,719077,525054,342804,377796,330818,32725166022,14582721147,1664175,720766
11215847,자양4동,20243,2024,3,2024Q3,⑤ 성숙·정체,기존 강세,1221305842,14404674404,2360933952,7647472397,17042518993,155967,461199,62489,733197,653677,42676905588,2066529,6753481204,5444521255,5919798608,5345223925,6482335920,7646583995,5084960681,316570,267591,280054,279180,311379,344893,266862,1748951974,3415479159,8083288122,8514669532,15191862428,5722654373,84153,242895,390900,396605,682528,269448,20564041422,19575683963,1072161,960875,444470156,8697150395,8652204407,6439137524,8281356043,7625406869,39604,544612,460613,312948,352830,322407,29945360912,12731544676,1454774,611755
