행정동코드,연도,분기,연도분기,총_유동인구,남성_유동인구,여성_유동인구,10대미만,10대,20대,30대,40대,50대,60대,70이상,2030_유동인구,2030_유동인구_비중
11650652,2021,4,2021Q4,83724451.2007,44562258.841299996,39162192.342199996,4592239.8341,4493924.3532,11282721.4542,18408013.0491,17270207.6163,13322268.337499999,8528852.1283,5826224.4108,29690734.5033,0.354624
11650652,2022,1,2022Q1,79737635.227,42480195.2368,37257439.9966,4538500.3942,4418091.3405,10638454.8167,17404105.8162,16475215.5059,12620750.1926,8018517.952500001,5623999.2148,28042560.6329,0.351685
11650652,2022,2,2022Q2,85795698.7847,46019002.21,39776696.5588,4721943.9274,4696554.9651999995,11356737.400600001,18974143.726800002,18022147.112800002,13598280.127700001,8483802.5188,5942088.9895,30330881.127400003,0.353524
11650652,2022,3,2022Q3,83158462.95989999,44702804.4231,38455658.4338,4581526.8611,4624148.7098,11163423.0937,18310867.7778,17325727.8688,13128516.4154,8193441.463300001,5830810.666999999,29474290.8715,0.354435
11650652,2022,4,2022Q4,83869875.8422,45302551.062199995,38567324.79,4731499.4339000005,4747807.928400001,11268548.4525,18293069.2927,17491081.6959,13294534.516800001,8217942.830700001,5825391.7013,29561617.7452,0.35247
11650652,2023,1,2023Q1,82853998.95390001,44846635.0362,38007363.915,4599698.7765,4615475.1912,11412516.3051,17873434.3012,17284012.313500002,13244661.3166,8032047.5117,5792153.235400001,29285950.606299996,0.353465
11650652,2023,2,2023Q2,83618457.0095,44917196.662,38701260.4054,4640067.1382,4625069.9053,11361568.7477,17991141.5149,17399644.6268,13451112.0676,8189438.634299999,5960414.4326,29352710.262599997,0.351031
11650652,2023,3,2023Q3,83397834.5633,44765039.6157,38632794.985,4438840.3244,4523997.353,11531191.4035,17984222.0636,17432180.732699998,13443404.6239,8119801.7556,5924196.344,29515413.467100002,0.353911
11650652,2023,4,2023Q4,83174964.7194,44898160.4391,38276804.2986,4664321.791,4633957.1567,11199829.8523,17805824.3492,17503451.9538,13567581.995099999,8071413.5343,5728584.1053,29005654.2015,0.348731
11650652,2024,1,2024Q1,82538360.3001,44408157.014,38130203.3519,4635810.9458,4689651.4174,11377698.0321,17479008.9947,17245259.1744,13464513.4001,7924055.5088,5722362.8926,28856707.0268,0.349616
11650652,2024,2,2024Q2,83583914.4061,44618920.7336,38964993.6849,4602764.3082,4653600.1281,11127407.4143,17783089.1346,17665306.1745,13643076.2357,8107062.142999999,6001608.8801,28910496.5489,0.345886
11650652,2024,3,2024Q3,81814390.2772,43733033.4647,38081356.9027,4457813.6052,4552986.7775,11031480.7661,17210562.9436,17355414.9821,13386529.4582,7929006.3325,5890595.5022,28242043.7097,0.345197
11650652,2024,4,2024Q4,84169506.9857,45243122.6658,38926384.264699996,4462156.2439,4703521.1116,10943836.2779,17845090.072499998,17968220.0854,13792941.168000001,8290963.377599999,6162778.593599999,28788926.350399997,0.342035
11650660,2020,1,2020Q1,56890091.8227,29020327.7199,27869764.1756,7185489.9165,3355432.8479999998,6773081.8612,9131726.8944,9809210.2325,8312387.1492,6416855.7667,5905907.227,15904808.755600002,0.279571
11650660,2020,2,2020Q2,59090361.556099996,30523139.5544,28567222.0542,7586558.0228,3627452.9998,6629224.8014,9461995.5585,10256460.704,8714486.581799999,6781886.7137,6032296.2266,16091220.3599,0.272315
11650660,2020,3,2020Q3,59643065.608799994,31139810.924599998,28503254.702200003,7956963.956499999,3909251.8196,6974031.4823,9224159.6822,10265747.4561,8581469.9706,6773575.3588,5957865.9007,16198191.1645,0.271585
11650660,2020,4,2020Q4,57834204.3546,30193895.1131,27640309.1976,7656913.2208,3702331.3631999996,6698284.3353,8888446.5155,10160021.236200001,8381683.1126,6588334.6136,5758189.9135,15586730.8508,0.269507
11650660,2021,1,2021Q1,54857616.9262,28308564.0686,26549052.8046,7582186.2407,3465217.0848000003,6172635.9865,8307884.1903,9658279.5408,8001704.9658,6192058.2149,5477650.6493999995,14480520.1768,0.263966
11650660,2021,2,2021Q2,55964338.0421,28746106.8851,27218231.1941,7989309.3998,3505114.6753000002,6109210.7593,8310889.3531,9861160.0651,8183695.8883,6246057.3027,5758900.6356,14420100.112399999,0.257666
11650660,2021,3,2021Q3,55058706.2087,28294280.850500003,26764425.3634,7794368.6326,3509691.9944,6251060.0813,8131602.833899999,9689478.5106,7942324.131899999,6173856.5461,5566323.4831,14382662.915199999,0.261224
11650660,2021,4,2021Q4,53296204.0978,27366899.460599996,25929304.604000002,7918276.9952,3285908.1114,5621096.9438000005,7872981.4972,9626212.640700001,7729084.055499999,5949687.3464,5292956.4744,13494078.441,0.25319
11650660,2022,1,2022Q1,51358829.1418,26176290.087300003,25182539.0752,7895902.598300001,3204946.6082,5471340.8768,7410007.5736,9303652.3536,7268987.3706,5722035.5638999995,5081956.2175,12881348.450399999,0.250811
11650660,2022,2,2022Q2,54638333.20109999,28092759.231399998,26545573.9584,8169798.7783,3417106.9201999996,5940487.717499999,7831042.1464,9758128.9397,7850770.8416,6085834.8024,5585163.0437,13771529.863899998,0.252049
11650660,2022,3,2022Q3,55691923.9207,28874395.9089,26817528.0956,8454357.9272,3611614.5132,6216957.3351,7917011.4348,9972974.375599999,7942833.645,6046104.8814,5530069.8922,14133968.7699,0.253788
11650660,2022,4,2022Q4,55355239.020799994,28715600.9093,26639638.1346,8426156.876600001,3441091.4880999997,6233409.863,7923120.5204,10026635.4614,8021744.7033,5909209.0631,5373871.068,14156530.3834,0.25574
11650660,2023,1,2023Q1,54325708.8777,28221295.073,26104413.7676,8620206.6929,3460314.5999,5897656.6342,7665358.3444,9963416.2271,7769888.4539,5692775.3049,5256092.5833,13563014.9786,0.249661
11650660,2023,2,2023Q2,54649812.0088,28807008.3789,25842803.5986,8507442.966,3396115.9436999997,6341891.908,7711799.574000001,9936210.1466,7817809.9229999995,5703226.3228,5235315.1934,14053691.482,0.257159
11650660,2023,3,2023Q3,54323805.7518,28654965.8353,25668839.8676,8325497.75,3607808.4173,6068418.115800001,7739759.034,10017968.2779,7723850.7732,5626567.5872,5213935.7475,13808177.1498,0.254183
11650660,2023,4,2023Q4,55591401.489999995,29362853.0794,26228548.415799998,9265688.5232,3848705.5863,6025505.7,7799325.565,10183966.6273,7744545.2184,5568870.618,5154793.657,13824831.265,0.248687
11650660,2024,1,2024Q1,53472805.7722,27741332.7384,25731473.1446,9477641.8421,3824991.6434,5788368.414,7309046.0206,9670075.234000001,7272683.4746,5203776.1547,4926223.0996,13097414.4346,0.244936
11650660,2024,2,2024Q2,55400147.1696,29171348.4213,26228798.7382,9985544.8678,3896488.9231000002,6071764.944800001,7443792.6833999995,9942539.8493,7607960.2233,5419434.468,5032621.1998,13515557.6282,0.243962
11650660,2024,3,2024Q3,55678941.2457,29449706.877,26229234.4129,9715890.0338,4078008.7122,6133878.818,7412122.544,10027647.8628,7708581.0268,5450479.842499999,5152332.4498,13546001.362,0.243288
11650660,2024,4,2024Q4,54794446.753000006,28950752.358400002,25843694.3916,9733302.5401,3889791.3558,5852837.5106999995,7358235.1818,9876984.8422,7683599.2639,5330448.0493,5069248.0062,13211072.692499999,0.241102
11680510,2020,1,2020Q1,81380050.7532,36973902.703999996,44406148.000599995,3105881.054,6124326.834799999,16381902.0988,16888317.1576,14571925.4437,9994266.208,6842353.0888,7471078.8189,33270219.2564,0.408825
11680510,2020,2,2020Q2,81975984.8915,37537745.5955,44438239.3577,3252667.0212000003,6444008.1387,16424257.6589,17122494.0458,14881352.9768,10085910.422600001,6729713.852599999,7035580.8366,33546751.7047,0.409227
11680510,2020,3,2020Q3,80522626.7308,36925723.9072,43596902.8049,3160331.61,6538793.0315000005,15996997.6986,16614586.7723,14809224.7796,10136152.105,6513170.722,6753369.9931,32611584.4709,0.404999
11680510,2020,4,2020Q4,77927426.3829,35964136.890599996,41963289.4383,3001145.4057,5934514.4439,14837244.4371,16433726.0239,14647200.894299999,10067906.4855,6460520.1313000005,6545168.5072,31270970.461000003,0.401283
11680510,2021,1,2021Q1,75788576.1214,34939050.0227,40849526.1801,2890855.9858,5987101.4229,14372355.1166,16006956.0993,14264162.924899999,9766270.117800001,6251143.156599999,6249731.3789,30379311.2159,0.400843
11680510,2021,2,2021Q2,78439575.95,36044325.7853,42395250.1881,2934747.9387999997,6149094.372099999,15347100.5726,16835058.4316,14717863.465,9952529.6403,6222484.8333,6280696.7197,32182159.0042,0.41028
11680510,2021,3,2021Q3,75164192.3278,34935836.932,40228355.3941,2916343.187,6203558.698,13969973.7377,15583417.042,14294152.6642,9883145.1231,6097559.3166,6216042.5575,29553390.7797,0.393184
11680510,2021,4,2021Q4,78520565.9412,36560804.9033,41959761.0462,2911944.4427,6380011.9958,14952763.9505,16489318.9606,14937866.9207,10226152.8438,6361238.2985000005,6261268.536900001,31442082.9111,0.400431
11680510,2022,1,2022Q1,74057404.4022,34468834.8515,39588569.4931,2778169.5907,6288235.4159,13940219.7547,15243302.5613,14079273.68,9778256.4228,5982940.6194,5967006.2998,29183522.316,0.394066
11680510,2022,2,2022Q2,82674240.8264,38517054.238199994,44157186.64,2889669.7044,6889164.0615,16040830.1276,17341803.144,15763923.242600001,10692680.3527,6622283.7296,6433886.5158,33382633.2716,0.403785
11680510,2022,3,2022Q3,81629830.3827,38181009.7543,43448820.5809,2826512.7264,6921803.0597,16159953.437800001,17016559.2013,15606586.8993,10605730.878899999,6400652.1131,6092032.0187,33176512.6391,0.406426
11680510,2022,4,2022Q4,81903554.0404,38364220.0266,43539334.0474,2828122.8871999998,6622573.1049,15780617.942699999,17297554.7714,15764582.7567,10887625.4014,6487796.420700001,6234680.789,33078172.7141,0.403867
11680510,2023,1,2023Q1,78775640.4493,36871956.576000005,41903683.8855,2806251.9852,6411850.4782,15379712.1857,16608179.7818,15080560.014899999,10496004.1397,6036895.7566,5956186.1194,31987891.9675,0.406063
11680510,2023,2,2023Q2,79053797.5052,37184636.7982,41869160.7075,2785153.7257,6580369.502599999,15055401.494199999,16603830.0348,15391231.3398,10581454.5272,5997871.8061,6058485.075300001,31659231.529,0.400477
11680510,2023,3,2023Q3,79823581.5499,37343494.2365,42480087.3653,3008642.4224,6900234.681299999,15118349.547,16516281.9069,15439401.429299999,10793787.5237,5991511.6912,6055372.4,31634631.453900002,0.396307
11680510,2023,4,2023Q4,79205061.7592,37113007.5124,42092054.296000004,2899817.844,6609486.0637,14620086.457,16480389.0449,15498169.9133,10918124.2537,6102444.4822,6076543.7496,31100475.501900002,0.392658
11680510,2024,1,2024Q1,76017396.0171,35537639.6036,40479756.4768,2872352.0152000003,6273680.5006,14106978.861700002,15500080.9151,14917709.9417,10467715.3475,5881362.988,5997515.5106,29607059.776800003,0.389477
11680510,2024,2,2024Q2,75951635.82,35472191.3336,40479444.4884,2884734.0278000003,6411060.860300001,13686850.6109,15423021.8027,15070412.7561,10540606.3957,5900798.8705,6034150.498,29109872.413599998,0.383269
11680510,2024,3,2024Q3,76431772.29800001,35664367.8135,40767404.4774,3103656.3304,6735920.2934,13810426.649500001,15042282.3555,15342599.9946,10617783.6558,5808723.8297999995,5970379.1819,28852709.005000003,0.377496
11680510,2024,4,2024Q4,77540764.7096,36191643.086,41349121.6145,3105598.4452,6481737.7112,13574418.403099999,15450526.745299999,15629154.0985,11040056.6874,6062636.767,6196635.8428,29024945.148399998,0.374319
11680521,2020,1,2020Q1,102126002.2184,49902000.6833,52224001.501,2212520.986,4353076.5451,24891216.4033,27125634.8099,17889963.8277,10663553.0867,7978317.7388,7011718.7868,52016851.2132,0.50934
11680521,2020,2,2020Q2,97849437.81819999,47850131.741,49999306.1101,2172580.3563,4210067.6116,23528026.541,26211692.928,17566497.2384,10385295.914900001,7367306.5644000005,6407970.6965,49739719.469,0.508329
11680521,2020,3,2020Q3,98041730.7131,47572972.0494,50468758.6401,2154500.4398,4116548.5560999997,23187050.8833,26054014.5906,18039126.7549,10802228.3537,7442240.3412999995,6246020.7698,49241065.4739,0.502246
11680521,2020,4,2020Q4,93854911.7843,45933694.5806,47921217.1189,1973297.9545,3678797.1482999995,21680998.5887,25254094.9344,17424484.789499998,10570799.499,7231091.3367,6041347.4484,46935093.5231,0.500081
11680521,2021,1,2021Q1,88756109.0774,43485962.5814,45270146.5709,2000018.5034,3536619.3801,20327558.4454,23702588.16,16708030.191100001,10111633.297,6691355.377,5678305.7983,44030146.605399996,0.49608
11680521,2021,2,2021Q2,89746092.4649,43756721.0005,45989371.4438,1885728.0893,3451931.2074,20608857.8904,24183949.7182,16969115.669200003,10316449.3957,6627447.4735,5702613.0006,44792807.6086,0.499106
11680521,2021,3,2021Q3,90126143.222,44017661.3211,46108481.9865,2009957.5792999999,3602927.0109,20578887.358599998,23964297.434299998,17163631.1685,10509709.9654,6618430.6196,5678302.171,44543184.792899996,0.494232
11680521,2021,4,2021Q4,93824933.6481,46429353.158,47395580.6068,2126360.4924,3458027.7961999997,21680173.9361,25237751.8786,17970498.1248,10940547.6417,6788982.600199999,5622591.2948,46917925.8147,0.500058
11680521,2022,1,2022Q1,90651324.2347,44942500.8135,45708823.4112,2285655.8222000003,3403519.7155999998,20689837.8567,24037604.4431,17414031.1336,10618576.795400001,6530512.2776999995,5671586.1804,44727442.2998,0.493401
11680521,2022,2,2022Q2,96326790.7802,47692547.387099996,48634243.4041,2182696.7747,3483399.2546,22494856.6373,25777899.7967,18628249.9985,11160878.2741,6653398.9194,5945411.1359,48272756.434,0.501135
11680521,2022,3,2022Q3,95041694.3357,46955688.1397,48086006.2208,2330857.5689,3642512.2005000003,22429756.2739,24946681.921400003,18348536.9795,10993264.246,6413124.6465,5936960.5238,47376438.1953,0.498481
11680521,2022,4,2022Q4,96006049.6605,47174493.6975,48831555.8876,2217211.2343,3526667.7166,22475385.8273,25462022.8327,18658005.4721,11285587.2287,6490680.244200001,5890489.0292,47937408.66,0.499317
11680521,2023,1,2023Q1,95402603.824,46761429.4163,48641174.474199995,2202066.0082,3568386.654,22467228.4515,25152793.6456,18644844.161,11158242.1253,6313037.6144,5896005.2305,47620022.0971,0.499148
11680521,2023,2,2023Q2,93934105.3562,46012562.809200004,47921542.5291,2079280.7171999998,3396964.9851,21899187.1443,25023782.585600004,18402254.6051,11075412.447999999,6235441.6455,5821781.2075,46922969.7299,0.499531
11680521,2023,3,2023Q3,94007309.2775,45707292.4094,48300016.791600004,2287796.7914,3618435.3241,21730218.9483,25011821.389200002,18414491.213600002,11043511.0249,6138487.460999999,5762547.0485,46742040.337500006,0.497217
11680521,2023,4,2023Q4,93026316.823,45215658.3503,47810658.419599995,2217657.8263999997,3348092.7013999997,21019373.6924,24879247.6958,18476019.4146,11225346.1959,6178909.1422,5681670.1012,45898621.3882,0.493394
11680521,2024,1,2024Q1,92590111.4565,44905319.0133,47684792.4582,2281140.328,3486244.8355,20972230.1869,24369196.6975,18366214.6649,11230874.1709,6103820.3298,5780390.257999999,45341426.8844,0.489701
11680521,2024,2,2024Q2,89659347.76370001,43338957.8073,46320390.0485,1825870.1894,3091938.7036,20097270.7386,24190589.423,18391011.8404,10773366.4305,5859509.6418,5429790.888499999,44287860.1616,0.493957
11680521,2024,3,2024Q3,90663309.1919,43842414.1143,46820895.1628,2087683.7278,3279093.2991,20411454.7112,24320792.2901,18318636.9148,10823551.7739,5936909.6877,5485186.8725000005,44732247.0013,0.493389
11680521,2024,4,2024Q4,90647857.6162,43812818.7791,46835038.8618,2004211.2404999998,3043507.9145,19889966.281999998,24643397.5806,18409082.1304,11085371.3225,5960155.4221,5612165.7483,44533363.8626,0.491279
11680531,2020,1,2020Q1,100730560.7517,50276193.5459,50454367.1944,3676424.5843,4517877.3259,20171369.8088,26690734.638899997,19600425.4178,11386819.1074,7520001.9276,7166907.9296,46862104.447699994,0.465222
11680531,2020,2,2020Q2,96559844.17199999,48372996.7578,48186847.408199996,3536280.3151000002,4427322.3362,19286426.8557,25518186.067900002,18923285.5645,10928739.9384,7072196.6825,6867406.4057,44804612.9236,0.464009
11680531,2020,3,2020Q3,97279724.0305,48614919.493,48664804.5098,4003240.5539999995,4677559.0895,19045742.6441,25358485.4068,19294392.645,11105921.1014,7060837.4826,6733545.0794,44404228.0509,0.456459
11680531,2020,4,2020Q4,94610480.35,47505754.9699,47104725.333000004,4058617.4085999997,4464007.0542,17931525.4616,24551228.3241,19130617.4549,11121533.2843,6801406.2835,6551545.0317,42482753.78569999,0.449028
11680531,2021,1,2021Q1,95204766.6072,47846033.0176,47358733.5449,4650014.8496,4809805.418099999,17792484.5158,24135469.947,19336802.87,11110247.6618,6692426.1146,6677515.1856,41927954.462799996,0.440398
11680531,2021,2,2021Q2,100650226.8228,50594270.4159,50055956.4597,4958181.1019,5156601.2189,18905212.6829,25288595.3936,20491793.0995,11854685.8928,7073408.6183,6921748.8677,44193808.0765,0.439083
11680531,2021,3,2021Q3,89144736.4476,44943291.1901,44201445.3222,3609371.4507,4095046.7405,17147392.9447,22826247.2587,18581888.175499998,10528952.434799999,6293642.2122,6062195.2952,39973640.2034,0.448413
11680531,2021,4,2021Q4,93154278.4926,47121784.3889,46032494.1789,3803882.1184,4019024.3035000004,18041566.7886,24060510.6478,19417861.7945,11150564.7006,6480088.0313,6180780.1831,42102077.4364,0.451961
11680531,2022,1,2022Q1,89818007.2101,45678869.7272,44139137.4942,3817678.4572,4030569.5685,16929188.514,22840724.7409,18766273.333499998,11037112.1018,6214889.1091,6181571.3964,39769913.25489999,0.442783
11680531,2022,2,2022Q2,98454153.5004,50193092.2607,48261061.209,4209964.2419,4284746.4326,18672099.2621,25327287.427699998,20778689.0373,12170861.0103,6646903.0988,6363602.959,43999386.689799994,0.446902
11680531,2022,3,2022Q3,97076566.5997,49410945.7404,47665620.7643,4012551.6757,4401439.1998,18445054.6088,25148516.5987,20396217.766,11911812.0583,6442344.4825,6318630.1149,43593571.2075,0.449064
11680531,2022,4,2022Q4,97832156.0157,49657162.3724,48174993.586500004,4037067.192,4220479.393300001,18351992.8731,25397669.4537,20690910.1217,12256539.3867,6469709.010600001,6407788.5278,43749662.3268,0.447191
11680531,2023,1,2023Q1,95714794.8825,48315957.7902,47398837.0671,3717606.1972,3898874.2007999998,17925022.5303,25106368.019,20472493.6566,12013848.825100001,6217308.882999999,6363272.5453,43031390.5493,0.449579
11680531,2023,2,2023Q2,98491957.6481,49634372.378299996,48857585.3357,4317190.9618,4469737.7179000005,18067258.305600002,25018567.3543,21145734.5985,12447001.625300001,6529264.4624,6497202.6882,43085825.6599,0.437455
11680531,2023,3,2023Q3,102440065.4763,51514272.6655,50925792.824,4745715.0041000005,4982005.0558,18474608.7931,25718128.2806,21843012.085100003,13130417.2302,6877477.4302,6668701.6104,44192737.073699996,0.431401
11680531,2023,4,2023Q4,101770339.6827,50958980.8912,50811358.752900004,4889621.0726,4887910.4682,17851159.9005,25279642.7182,21809268.904600002,13291389.2364,6997271.4333,6764075.9103,43130802.6187,0.423805
